id,grade,question,survey_id
10367,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1067
10368,1,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1068
10369,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1069
10370,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1070
10371,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1071
10372,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1072
10373,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1073
10374,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1074
10375,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1075
10376,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1076
10377,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1077
10378,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1078
10379,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1079
10380,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1080
10381,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1081
10382,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1082
10383,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1083
10384,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1084
10385,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1085
10386,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1086
10387,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1087
10388,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1088
10389,1,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1089
10390,2,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1090
10391,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1091
10392,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1092
10393,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1093
10394,1,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1094
10395,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1095
10396,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1096
10397,4,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1097
10398,5,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1098
10399,1,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1099
10400,3,Czy zajęcia były prowadzone w sposób przystosowany do indywidualnych potrzeb ucznia?,1100
10401,1,Czy nauczyciel był przygotowany do zajęć?,1001
10402,3,Czy nauczyciel był przygotowany do zajęć?,1002
10403,3,Czy nauczyciel był przygotowany do zajęć?,1003
10404,3,Czy nauczyciel był przygotowany do zajęć?,1004
10405,3,Czy nauczyciel był przygotowany do zajęć?,1005
10406,2,Czy nauczyciel był przygotowany do zajęć?,1006
10407,1,Czy nauczyciel był przygotowany do zajęć?,1007
10408,1,Czy nauczyciel był przygotowany do zajęć?,1008
10409,1,Czy nauczyciel był przygotowany do zajęć?,1009
10410,2,Czy nauczyciel był przygotowany do zajęć?,1010
10411,3,Czy nauczyciel był przygotowany do zajęć?,1011
10412,4,Czy nauczyciel był przygotowany do zajęć?,1012
10413,5,Czy nauczyciel był przygotowany do zajęć?,1013
10414,3,Czy nauczyciel był przygotowany do zajęć?,1014
10415,5,Czy nauczyciel był przygotowany do zajęć?,1015
10416,5,Czy nauczyciel był przygotowany do zajęć?,1016
10417,5,Czy nauczyciel był przygotowany do zajęć?,1017
10418,2,Czy nauczyciel był przygotowany do zajęć?,1018
10419,3,Czy nauczyciel był przygotowany do zajęć?,1019
10420,1,Czy nauczyciel był przygotowany do zajęć?,1020
10421,4,Czy nauczyciel był przygotowany do zajęć?,1021
10422,5,Czy nauczyciel był przygotowany do zajęć?,1022
10423,5,Czy nauczyciel był przygotowany do zajęć?,1023
10424,5,Czy nauczyciel był przygotowany do zajęć?,1024
10425,4,Czy nauczyciel był przygotowany do zajęć?,1025
10426,5,Czy nauczyciel był przygotowany do zajęć?,1026
10427,4,Czy nauczyciel był przygotowany do zajęć?,1027
10428,5,Czy nauczyciel był przygotowany do zajęć?,1028
10429,1,Czy nauczyciel był przygotowany do zajęć?,1029
10430,1,Czy nauczyciel był przygotowany do zajęć?,1030
10431,2,Czy nauczyciel był przygotowany do zajęć?,1031
10432,5,Czy nauczyciel był przygotowany do zajęć?,1032
10433,3,Czy nauczyciel był przygotowany do zajęć?,1033
10434,2,Czy nauczyciel był przygotowany do zajęć?,1034
10435,1,Czy nauczyciel był przygotowany do zajęć?,1035
10436,5,Czy nauczyciel był przygotowany do zajęć?,1036
10437,2,Czy nauczyciel był przygotowany do zajęć?,1037
10438,1,Czy nauczyciel był przygotowany do zajęć?,1038
10439,2,Czy nauczyciel był przygotowany do zajęć?,1039
10440,5,Czy nauczyciel był przygotowany do zajęć?,1040
10441,2,Czy nauczyciel był przygotowany do zajęć?,1041
10442,5,Czy nauczyciel był przygotowany do zajęć?,1042
10443,2,Czy nauczyciel był przygotowany do zajęć?,1043
10444,4,Czy nauczyciel był przygotowany do zajęć?,1044
10445,5,Czy nauczyciel był przygotowany do zajęć?,1045
10446,5,Czy nauczyciel był przygotowany do zajęć?,1046
10447,4,Czy nauczyciel był przygotowany do zajęć?,1047
10448,3,Czy nauczyciel był przygotowany do zajęć?,1048
10449,3,Czy nauczyciel był przygotowany do zajęć?,1049
10450,1,Czy nauczyciel był przygotowany do zajęć?,1050
10451,2,Czy nauczyciel był przygotowany do zajęć?,1051
10452,1,Czy nauczyciel był przygotowany do zajęć?,1052
10453,5,Czy nauczyciel był przygotowany do zajęć?,1053
10454,2,Czy nauczyciel był przygotowany do zajęć?,1054
10455,5,Czy nauczyciel był przygotowany do zajęć?,1055
10456,3,Czy nauczyciel był przygotowany do zajęć?,1056
10457,2,Czy nauczyciel był przygotowany do zajęć?,1057
10458,2,Czy nauczyciel był przygotowany do zajęć?,1058
10459,3,Czy nauczyciel był przygotowany do zajęć?,1059
10460,3,Czy nauczyciel był przygotowany do zajęć?,1060
10461,2,Czy nauczyciel był przygotowany do zajęć?,1061
10462,1,Czy nauczyciel był przygotowany do zajęć?,1062
10463,1,Czy nauczyciel był przygotowany do zajęć?,1063
10464,5,Czy nauczyciel był przygotowany do zajęć?,1064
10465,4,Czy nauczyciel był przygotowany do zajęć?,1065
10466,4,Czy nauczyciel był przygotowany do zajęć?,1066
10467,2,Czy nauczyciel był przygotowany do zajęć?,1067
10468,5,Czy nauczyciel był przygotowany do zajęć?,1068
10469,1,Czy nauczyciel był przygotowany do zajęć?,1069
10470,5,Czy nauczyciel był przygotowany do zajęć?,1070
10471,2,Czy nauczyciel był przygotowany do zajęć?,1071
10472,1,Czy nauczyciel był przygotowany do zajęć?,1072
10473,2,Czy nauczyciel był przygotowany do zajęć?,1073
10474,3,Czy nauczyciel był przygotowany do zajęć?,1074
10475,1,Czy nauczyciel był przygotowany do zajęć?,1075
10476,2,Czy nauczyciel był przygotowany do zajęć?,1076
10477,4,Czy nauczyciel był przygotowany do zajęć?,1077
10478,2,Czy nauczyciel był przygotowany do zajęć?,1078
10479,1,Czy nauczyciel był przygotowany do zajęć?,1079
10480,3,Czy nauczyciel był przygotowany do zajęć?,1080
10481,5,Czy nauczyciel był przygotowany do zajęć?,1081
10482,5,Czy nauczyciel był przygotowany do zajęć?,1082
10483,5,Czy nauczyciel był przygotowany do zajęć?,1083
10484,2,Czy nauczyciel był przygotowany do zajęć?,1084
10485,4,Czy nauczyciel był przygotowany do zajęć?,1085
10486,5,Czy nauczyciel był przygotowany do zajęć?,1086
10487,3,Czy nauczyciel był przygotowany do zajęć?,1087
10488,5,Czy nauczyciel był przygotowany do zajęć?,1088
10489,3,Czy nauczyciel był przygotowany do zajęć?,1089
10490,1,Czy nauczyciel był przygotowany do zajęć?,1090
10491,3,Czy nauczyciel był przygotowany do zajęć?,1091
10492,2,Czy nauczyciel był przygotowany do zajęć?,1092
10493,5,Czy nauczyciel był przygotowany do zajęć?,1093
10494,4,Czy nauczyciel był przygotowany do zajęć?,1094
10495,4,Czy nauczyciel był przygotowany do zajęć?,1095
10496,1,Czy nauczyciel był przygotowany do zajęć?,1096
10497,3,Czy nauczyciel był przygotowany do zajęć?,1097
10498,5,Czy nauczyciel był przygotowany do zajęć?,1098
10499,1,Czy nauczyciel był przygotowany do zajęć?,1099
10500,4,Czy nauczyciel był przygotowany do zajęć?,1100
10501,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1001
10502,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1002
10503,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1003
10504,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1004
10505,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1005
10506,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1006
10507,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1007
10508,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1008
10509,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1009
10510,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1010
10511,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1011
10512,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1012
10513,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1013
10514,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1014
10515,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1015
10516,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1016
10517,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1017
10518,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1018
10519,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1019
10520,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1020
10521,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1021
10522,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1022
10523,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1023
10524,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1024
10525,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1025
10526,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1026
10527,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1027
10528,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1028
10529,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1029
10530,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1030
10531,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1031
10532,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1032
10533,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1033
10534,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1034
10535,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1035
10536,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1036
10537,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1037
10538,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1038
10539,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1039
10540,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1040
10541,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1041
10542,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1042
10543,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1043
10544,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1044
10545,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1045
10546,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1046
10547,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1047
10548,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1048
10549,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1049
10550,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1050
10551,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1051
10552,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1052
10553,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1053
10554,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1054
10555,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1055
10556,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1056
10557,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1057
10558,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1058
10559,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1059
10560,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1060
10561,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1061
10562,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1062
10563,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1063
10564,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1064
10565,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1065
10566,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1066
10567,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1067
10568,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1068
10569,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1069
10570,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1070
10571,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1071
10572,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1072
10573,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1073
10574,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1074
10575,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1075
10576,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1076
10577,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1077
10578,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1078
10579,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1079
10580,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1080
10581,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1081
10582,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1082
10583,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1083
10584,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1084
10585,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1085
10586,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1086
10587,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1087
10588,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1088
10589,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1089
10590,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1090
10591,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1091
10592,5,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1092
10593,2,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1093
10594,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1094
10595,3,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1095
10596,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1096
10597,4,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1097
10598,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1098
10599,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1099
10600,1,Czy nauczyciel zachęcał do aktywnego uczestnictwa w zajęciach?,1100
10601,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1001
10602,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1002
10603,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1003
10604,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1004
10605,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1005
10606,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1006
10607,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1007
10608,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1008
10609,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1009
10610,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1010
10611,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1011
10612,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1012
10613,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1013
10614,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1014
10615,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1015
10616,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1016
10617,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1017
10618,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1018
10619,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1019
10620,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1020
10621,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1021
10622,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1022
10623,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1023
10624,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1024
10625,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1025
10626,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1026
10627,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1027
10628,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1028
10629,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1029
10630,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1030
10631,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1031
10632,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1032
10633,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1033
10634,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1034
10635,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1035
10636,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1036
10637,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1037
10638,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1038
10639,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1039
10640,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1040
10641,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1041
10642,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1042
10643,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1043
10644,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1044
10645,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1045
10646,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1046
10647,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1047
10648,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1048
10649,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1049
10650,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1050
10651,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1051
10652,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1052
10653,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1053
10654,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1054
10655,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1055
10656,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1056
10657,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1057
10658,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1058
10659,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1059
10660,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1060
10661,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1061
10662,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1062
10663,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1063
10664,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1064
10665,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1065
10666,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1066
10667,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1067
10668,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1068
10669,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1069
10670,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1070
10671,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1071
10672,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1072
10673,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1073
10674,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1074
10675,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1075
10676,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1076
10677,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1077
10678,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1078
10679,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1079
10680,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1080
10681,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1081
10682,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1082
10683,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1083
10684,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1084
10685,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1085
10686,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1086
10687,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1087
10688,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1088
10689,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1089
10690,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1090
10691,5,Czy nauczyciel zachowywał się w sposób profesjonalny?,1091
10692,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1092
10693,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1093
10694,1,Czy nauczyciel zachowywał się w sposób profesjonalny?,1094
10695,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1095
10696,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1096
10697,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1097
10698,4,Czy nauczyciel zachowywał się w sposób profesjonalny?,1098
10699,3,Czy nauczyciel zachowywał się w sposób profesjonalny?,1099
10700,2,Czy nauczyciel zachowywał się w sposób profesjonalny?,1100
10701,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1001
10702,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1002
10703,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1003
10704,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1004
10705,5,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1005
10706,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1006
10707,5,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1007
10708,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1008
10709,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1009
10710,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1010
10711,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1011
10712,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1012
10713,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1013
10714,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1014
10715,5,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1015
10716,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1016
10717,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1017
10718,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1018
10719,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1019
10720,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1020
10721,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1021
10722,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1022
10723,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1023
10724,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1024
10725,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1025
10726,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1026
10727,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1027
10728,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1028
10729,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1029
10730,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1030
10731,5,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1031
10732,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1032
10733,5,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1033
10734,3,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1034
10735,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1035
10736,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1036
10737,1,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1037
10738,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1038
10739,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1039
10740,2,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1040
10741,4,Czy nauczyciel był pomocny w rozwiązywaniu problemów?,1041
